"","LD1A1","LD1A2","LD1A3","LD1A4","LD1A5","LD1A6","LD1A7","LD1B1","LD1B2","LD1B3","LD1B4","LD1B5","LD1B6","LD1B7","LD1C1","LD1C10","LD1C2","LD1C3","LD1C4","LD1C5","LD1C6","LD1C7","LD1C8","LD1C9","LD1D1","LD1D10","LD1D2","LD1D3","LD1D4","LD1D5","LD1D6","LD1D7","LD1D8","LD1D9","O22A1","O22A2","O22A3","O22A4","O22A5","O22A6","O22A7","O22A8","O22B1","O22B2","O22B3","O22B4","O22B5","O22B6","O22B7","O22B8","O22C1","O22C2","O22C3","O22C4","O22C5","O22C6","O22C7","O22C8","O22D1","O22D2","O22D3","O22D4","O22D5","O22D6","O22D7","O22D8","highN4A1","highN4A2","highN4A3","highN4A4","highN4A5","highN4A6","highN4A7","highN4A8","highN4B1","highN4B2","highN4B3","highN4B4","highN4B5","highN4B6","highN4B7","highN4B8","highN4C1","highN4C2","highN4C3","highN4C4","highN4C5","highN4C6","highN4C7","highN4C8","highN4D1","highN4D2","highN4D3","highN4D4","highN4D5","highN4D6"
"O22B3",0.889880101716566,0.954151945769016,0.977255888549091,0.751732800623571,0.490017457677657,0.89384088976523,0.9591145168994,0.873234932280284,0.504235214270192,0.773636245477995,0.465648221063502,0.799985927421783,0.950317631465675,0.912959289083904,0.931777184692926,0.467507659933624,0.888492430414678,0.90252299638687,0.576284445427926,0.896187842801356,0.929021023814927,0.959909558591967,0.451960916102558,0.695451403730782,0.460221705008642,0.936301477248613,0.671666165403524,0.903972373382675,0.927129258136991,0.907981002583313,0.948060658395441,0.851057146375005,0.958979328477996,0.494434778824286,0.876958929058512,0.976843953854829,0.565659165075412,0.454605306788478,0.902295686614648,0.977814960621213,0.740507050152662,0.488480656707525,0.474741667232844,0.678799466196603,1,0.878224535709273,0.489318142127429,0.66209798328271,0.86612472181115,0.879106429431492,0.926066490015848,0.463600452579586,0.894405872336475,0.628072131780988,0.96468704147129,0.449714954110647,0.894884753287919,0.58513094824897,0.574375327903117,0.868809831565128,0.461096353959259,0.907840740479517,0.536084353615223,0.876985420506553,0.452299249353689,0.845838486543431,0.784820053267063,0.910465105352515,0.836989763266719,0.775902265249526,0.79745928211603,0.913131896895409,0.831042725391736,0.780989872786548,0.767191850940849,0.835578943349124,0.874233974485456,0.813918910735646,0.649346566830667,0.836301784878685,0.888241710954512,0.833227916701596,0.891780547103296,0.663103616445498,0.788032522542919,0.782910453726695,0.877456235418574,0.688329237684319,0.767518491403185,0.802766217100851,0.819104780524195,0.812356131623784,0.691714277990629,0.903543834285092,0.899408107480516,0.814314141328979
"O22B4",0.958707312229654,0.886154890485137,0.898227078913444,0.888655516599496,0.740582617788615,0.915654177863793,0.880750085301608,0.972567166290906,0.447871466472703,0.765144754742501,0.728692906946255,0.903683965126413,0.91465586578291,0.83273104791646,0.963486300687254,0.728888080287761,0.932007903003496,0.970430773957497,0.793044486175743,0.980408182296383,0.972880973355415,0.928161938621499,0.717269063435695,0.864961606694687,0.725423076898252,0.848656300444284,0.847539325938,0.970023655092283,0.947360134181213,0.970705504295887,0.92223136603443,0.908762911396533,0.928216000174616,0.743156035043003,0.98480526013215,0.867951786468652,0.764443772730645,0.719987039136549,0.981834109389498,0.921554636690573,0.795440871586388,0.734142601398356,0.726647005188839,0.797919297837777,0.878224535709273,1,0.722359698622144,0.789494777322233,0.929489151350554,0.956850685461607,0.955509775442246,0.724365839875468,0.982727601037961,0.787726965887957,0.942875678490892,0.718015400255243,0.981444256088456,0.7760903036126,0.774403166495506,0.985651071661052,0.718903153839933,0.978845436870657,0.74600006136632,0.984552554525955,0.717461282954929,0.924205148421907,0.688119309416503,0.729465866604712,0.524785549129174,0.476284867354499,0.692294574320489,0.717754674059965,0.521945764055021,0.562633291449414,0.532709719894405,0.548215227316435,0.633972823904606,0.7203726646686,0.53037090621869,0.579190216583595,0.67717658776875,0.764074557732279,0.65902251525914,0.436477826189869,0.710536191923218,0.473310512115849,0.620627312582418,0.455270817592858,0.676089369677156,0.499469466661143,0.531675661142671,0.807437488981253,0.527105998890002,0.683359972447882,0.677023534888258,0.74389343815807
"O22B5",0.554661550103025,0.405714618494743,0.525087884426426,0.918640318705543,0.981777886387114,0.43148004213247,0.414707325518887,0.640495468625202,0.21219760255524,0.345478792111406,0.958124271952568,0.888340328276054,0.58823204456776,0.376793317655335,0.717250128609491,0.978634556328234,0.795679690755694,0.58992871366569,0.983551529833018,0.667046983006005,0.694277100496021,0.630217889117953,0.987723250588088,0.947852436323736,0.972419638031689,0.351809177653945,0.956811603248039,0.590962504255386,0.734578614213235,0.611549197129727,0.619348430458404,0.813394145453996,0.542309557706415,0.952270019467663,0.6965545099881,0.528086100001443,0.974225084835284,0.973353224372363,0.672116710923289,0.592940941872703,0.868423286709383,0.966762261582247,0.952635892474612,0.915252670695458,0.489318142127429,0.722359698622144,1,0.949911933150035,0.849605147035379,0.615600494426026,0.743264276805984,0.977334078139392,0.66225375369991,0.970376877471168,0.659080731239641,0.968017546854315,0.657893815577807,0.986115206641921,0.985352709015587,0.716234307976102,0.989811185070328,0.755245436119193,0.995822920676704,0.693388167950154,0.987081760275051,0.865118375627813,0.0629027687256338,0.271491662715162,0.191441008018361,0.246719224429597,0.0748115423698512,0.242999261790084,0.211146346495956,0.438394654626958,0.404578588730413,0.274443044470731,0.079044346883505,0.130650495829498,0.526080743780613,0.331815324849267,0.131935860272822,0.226040610901594,0.157075943352439,0.341829875499353,0.107980619415594,0.193116929541573,0.092010936605498,0.352872737916614,0.0473107813428977,0.225006690501308,0.271361755879552,0.411598322465191,0.482581810440825,0.190920345844863,0.155357154519612,0.174797602152029
"O22B6",0.640074842415108,0.54556750087524,0.669009337141591,0.954798525744042,0.938325344593354,0.533792107101354,0.555737516321404,0.712317273169184,0.282589821217399,0.432991870276929,0.923262809601266,0.939805762970494,0.71582940328534,0.510183487620315,0.820743312300833,0.929984849375792,0.884046990712364,0.669078386395514,0.959713972367921,0.733749697855773,0.791803869643554,0.752876958201963,0.925590234529253,0.962892582941548,0.927266464427744,0.492819511280238,0.966451996342202,0.671082733495713,0.838505586621059,0.690084671328516,0.746688131957518,0.898013872228593,0.667112833060064,0.930650675219835,0.768568446502924,0.711082614306219,0.98175508537176,0.930691211821852,0.74888596526985,0.745917647619183,0.976540706140376,0.946665237369091,0.933877189416331,0.987114816681754,0.66209798328271,0.789494777322233,0.949911933150035,1,0.930545595312313,0.694936275173852,0.855434730241989,0.937201291275197,0.73476784100182,0.994814384610541,0.781163802918205,0.925367215712145,0.731978974586562,0.982431595173916,0.977138005414774,0.776097826583771,0.935677786639648,0.840641236467551,0.968145058567642,0.759380931098174,0.931704749295432,0.936053003338789,0.1939683675094,0.437974380541127,0.433037730445238,0.495296353857598,0.210893064396521,0.417475842980558,0.456175048166608,0.648683356987465,0.61425455772331,0.501366344697878,0.2787638199063,0.261879346151413,0.654577168309279,0.543530401442684,0.31913724740639,0.341718753481532,0.349428638860723,0.552756038379793,0.225689879811694,0.442515641159587,0.300871343068753,0.573358302699516,0.173840882921892,0.47176564051749,0.503422365209771,0.485429654809022,0.658580052654143,0.379784855715952,0.351910721683425,0.289808051215716
"O22B7",0.83849108499894,0.791493638469292,0.872085742402365,0.959390713981588,0.837279490162717,0.770989067277275,0.807125246463844,0.874263984537995,0.398542780325633,0.642291054386752,0.811733325699845,0.968882487921839,0.886110527392826,0.749953596414524,0.954401110252831,0.822565412822361,0.975478754964297,0.867310676374885,0.89316187098123,0.907418423410231,0.937727124245484,0.928675037699203,0.81788588336151,0.943319962348051,0.815549271508766,0.75228451229158,0.933448221938647,0.867857028487351,0.964199667724918,0.883310424438392,0.902663397924488,0.960324120046421,0.87872749183528,0.825959291903153,0.909715832079628,0.885184237290294,0.884684115633784,0.814020048685231,0.915854382612132,0.911142455513799,0.935057059987176,0.832589875223646,0.816364740525449,0.920239263742949,0.86612472181115,0.929489151350554,0.849605147035379,0.930545595312313,1,0.878494335323069,0.965548580893628,0.822235167635922,0.902976572072507,0.920949926817981,0.943556294271914,0.808015341601391,0.907185973795578,0.900380167142895,0.894363635624268,0.916385886242003,0.827638356903754,0.967554166525836,0.876355797526337,0.908101546219707,0.819699278547967,0.990718062221109,0.507137560390094,0.701765768451286,0.616543267884494,0.616801038402033,0.521658700143619,0.68680123560548,0.624002046391995,0.727820985890732,0.699114201778358,0.662225761815136,0.571586186298543,0.566359920227402,0.701445088193079,0.696679515756245,0.610932232842992,0.630402292025324,0.627637881870835,0.610985024099627,0.534822209824195,0.592163721077987,0.583192615914069,0.630966025530731,0.488953526023677,0.620519006329781,0.654409222250241,0.722791606275955,0.704661563384072,0.653336378291827,0.633090596501489,0.588465809480832
"O22B8",0.945443617106347,0.89323523263969,0.889860793004545,0.804994093069604,0.625656172049684,0.914626282165359,0.901544078456434,0.92490592186294,0.449362448350795,0.773914085461897,0.608610156929087,0.826559120868919,0.883115922473944,0.84745837911379,0.919406717209469,0.611914902479129,0.882607706090429,0.955101470883913,0.690236781017721,0.957272989427276,0.927255922630367,0.915836485974336,0.601992356522994,0.772539977489664,0.606265054002094,0.85892358209563,0.752106604138782,0.949981635270496,0.909883158744403,0.951813894092454,0.877488378637717,0.842614723348813,0.930852582649814,0.624565712641548,0.937300341272915,0.877772181213075,0.656526016983466,0.60063263575053,0.963681122826661,0.89148416976625,0.715839452633771,0.616340658777669,0.606403395570653,0.69983633788846,0.879106429431492,0.956850685461607,0.615600494426026,0.694936275173852,0.878494335323069,1,0.901520691103528,0.605738019086772,0.951130633894373,0.689372801061992,0.921830717817784,0.597510289037301,0.964105811569144,0.672591468583145,0.668627802482735,0.937889916227752,0.604691434376258,0.950147849595741,0.640736512165914,0.939701510422787,0.600654039824983,0.862439353644186,0.740144066714013,0.766113894867878,0.565382328690492,0.507778990226383,0.742952747785145,0.756170480710084,0.557252777441285,0.568789915078098,0.543090373783521,0.579643064191705,0.698533707949313,0.779476360359234,0.524404954257044,0.605092018737437,0.738259977224587,0.808401479660878,0.709026139181844,0.449907701484966,0.756091058181342,0.511785409226593,0.685242900190627,0.468042955958638,0.730462236410821,0.534269465904829,0.563021984132578,0.825323419185232,0.523621871235204,0.735415161881987,0.747886023014531,0.789151280425231
"O22C1",0.912895153477808,0.883797431211536,0.933026292338844,0.924844777471957,0.757747701857801,0.865123093723328,0.876639046283515,0.937394631660465,0.453270561751675,0.718727222989515,0.742812192668035,0.945576527650264,0.951253498282002,0.8273812274287,0.990350595470162,0.742185194439409,0.974382592838943,0.919695054023365,0.815297266434603,0.937998334307569,0.983317937549343,0.956628303301539,0.727521158057929,0.894775485617479,0.738588450897169,0.841098728026275,0.880659497445054,0.922411839775355,0.981509000125322,0.927467551802811,0.96573410980549,0.957843133439193,0.930459616584803,0.763093127444586,0.957685383642881,0.926548695638502,0.804809905047274,0.73346870244775,0.944041591927089,0.971147758235483,0.882789165382292,0.756985494101658,0.747670972721257,0.868815603945785,0.926066490015848,0.955509775442246,0.743264276805984,0.855434730241989,0.965548580893628,0.901520691103528,1,0.739894478948852,0.942271271478477,0.839727546150363,0.970140440186011,0.730650581779234,0.9353601726191,0.816096191429773,0.810931755839904,0.950726985288297,0.732106790622609,0.976967742342302,0.777637849547282,0.950855600316776,0.728977884823498,0.964281349762404,0.624034689797227,0.768875696832627,0.665533248838287,0.630689116192494,0.635407313941967,0.761007752134026,0.668000331943784,0.704707492192099,0.677687686806248,0.689694806105636,0.67541816953753,0.662525493096694,0.631748730526678,0.71031578202637,0.703894729828439,0.709085595222301,0.711418851857628,0.570861569868785,0.641723847504248,0.616457953764944,0.676320553939793,0.595806928036546,0.60493139960226,0.644305279545609,0.673261595954334,0.755178557558856,0.649871277463543,0.732070997621732,0.714151262401793,0.680750958874617
"O22C2",0.55634146116171,0.390296570618223,0.502591687512632,0.919371946541787,0.995930346282647,0.426296157958631,0.391524205038341,0.648916391695814,0.206519623397925,0.337462390294665,0.995852403343314,0.883442357094438,0.578179083124031,0.35896768823907,0.70868982693001,0.997150083853287,0.777127849919974,0.582194654045807,0.981435552253993,0.653390808706685,0.691773691538249,0.603267151786619,0.993394465648925,0.950919114957608,0.99864983986711,0.332455790091722,0.958662307358458,0.584655871419002,0.720738374227143,0.599051519145178,0.613887187645178,0.813944039671278,0.520996574594843,0.992509292395718,0.704593612313851,0.501297431509083,0.982925706222861,0.999094505076803,0.661514287250409,0.582620823108429,0.864535614059201,0.996324913615521,0.993501243179346,0.9302967732215,0.463600452579586,0.724365839875468,0.977334078139392,0.937201291275197,0.822235167635922,0.605738019086772,0.739894478948852,1,0.657469154215917,0.96115719864089,0.633961964311486,0.998808144341392,0.650071525979398,0.978590913353958,0.980250220644128,0.716003408590931,0.991902914885853,0.745189074555461,0.977005716844144,0.693253145866442,0.997018561600311,0.846164990329827,0.0417096590140829,0.220991572239834,0.136728818712161,0.180599758389083,0.0511520324038502,0.194016143309742,0.154138784171658,0.361443673456489,0.321130359068334,0.20641241080644,0.0454195010547739,0.0988450319619689,0.429814676073073,0.256640192713163,0.0909201893775284,0.184132137202704,0.113407113994083,0.256970088047514,0.0812415866935161,0.129903412008496,0.0540865511738104,0.269617768491591,0.0276475775629382,0.159174337947995,0.202313432322955,0.353874303652558,0.398546153121272,0.144287708083727,0.110693289680755,0.140537133492335
"O22C3",0.970955503160373,0.915615874277218,0.913566875641138,0.845096290685523,0.675685406316862,0.94268698438685,0.905732250612242,0.97784959540712,0.467732270933482,0.79779947410638,0.660155900349933,0.867868767833496,0.921168432248532,0.861779829106516,0.956128785523382,0.662936097906913,0.914211639419511,0.98568087616709,0.737086905465146,0.985013589829505,0.968759414570149,0.930452812403691,0.652804687498992,0.817596661220419,0.658481149128798,0.881841589606244,0.798020362906919,0.98544350165512,0.933844652099915,0.982348072046648,0.923651129278558,0.880002269067606,0.939507009830007,0.675417424790615,0.98057925812522,0.872464106273685,0.70114940704745,0.65180806991765,0.982568750315914,0.924314447180052,0.745151772204939,0.665612000181915,0.656933097098675,0.74030727070306,0.894405872336475,0.982727601037961,0.66225375369991,0.73476784100182,0.902976572072507,0.951130633894373,0.942271271478477,0.657469154215917,1,0.730919016345861,0.942932736470255,0.649650348120922,0.982999302567974,0.716501057402266,0.717142888463161,0.98379870123832,0.656730775633457,0.962858524960286,0.687855270606411,0.983098057316445,0.65256184839843,0.894500876563363,0.749455570552211,0.769545887663612,0.547975091881566,0.489068510964597,0.752613220225373,0.759994250003402,0.542636225959215,0.563264714123147,0.536500286506002,0.565943123068816,0.6797355353352,0.774310228485656,0.528542956293604,0.595734114433708,0.723915966407276,0.814426089930577,0.702875414993638,0.44208980484741,0.770143957172753,0.493258784373913,0.664089385510348,0.458750991334017,0.737268781322917,0.517875025164728,0.548835319595802,0.845038864874264,0.523851888871169,0.724204999079571,0.717474831289065,0.798394805480652
"O22C4",0.632095497439429,0.521916254180834,0.64470503548394,0.959677472296658,0.961500111499958,0.5198071136818,0.531895594746209,0.708480105410706,0.269815351978234,0.420781963634902,0.947219412174442,0.93996357938345,0.695688817000389,0.487517022706734,0.80838762039896,0.954842152286877,0.876567984314193,0.662963980267231,0.980471923751896,0.730408037489967,0.781096706655047,0.734651693358468,0.952674121482203,0.973691276312324,0.952328144999763,0.468422217645039,0.977788592685657,0.664735644091643,0.826771163809697,0.683622312132651,0.726617706462186,0.890027754397695,0.648201882348337,0.951739375215471,0.764642898839891,0.673073371672149,0.990096478236849,0.954754654242368,0.743154464287147,0.718088284658952,0.956749754520686,0.965352528270819,0.953488552351902,0.979107211368487,0.628072131780988,0.787726965887957,0.970376877471168,0.994814384610541,0.920949926817981,0.689372801061992,0.839727546150363,0.96115719864089,0.730919016345861,1,0.762227359325488,0.950335295406274,0.727276655696101,0.993089715098365,0.991427149176641,0.775271158032751,0.963046653667176,0.834219858417917,0.985373587859142,0.756605736351567,0.958393903188357,0.930363861817013,0.168335526104731,0.408241345736671,0.373540656670131,0.430297843789347,0.184147138869795,0.384653818886657,0.39488266382303,0.59628672630629,0.561961622397745,0.447396753876864,0.235564162068602,0.23853496840747,0.632123415659375,0.495515153387176,0.28055783536279,0.323413815137687,0.30934648853775,0.495224989947296,0.205300583163573,0.377213358312898,0.254737091600664,0.513240257346424,0.149394089276831,0.408018316859722,0.446402932576574,0.48286486894014,0.618358881318474,0.341288135874891,0.310547083593817,0.271336113085867
"O22C5",0.913240347822931,0.921304050894372,0.964434228468249,0.864889710729823,0.659564736838062,0.88736760455012,0.932759508333687,0.916805447145438,0.455572874413054,0.744288627567184,0.632745394253878,0.899878574419044,0.949062603717656,0.873128726404016,0.971023669061625,0.639792530473851,0.946962149377088,0.934706091299374,0.731217807383344,0.953091789724265,0.967783562150671,0.976274912398357,0.629177512275834,0.824736488505396,0.631732597088772,0.901229647522132,0.803774415362838,0.935281972624769,0.971237105988264,0.950160050054127,0.95860774718308,0.922620435851475,0.960785082870225,0.654723077871831,0.931496142064648,0.951136756772145,0.712501790789143,0.62614388067371,0.95791741553619,0.974783264836057,0.822704054467329,0.650121148772788,0.635962281798777,0.786691680831309,0.96468704147129,0.942875678490892,0.659080731239641,0.781163802918205,0.943556294271914,0.921830717817784,0.970140440186011,0.633961964311486,0.942932736470255,0.762227359325488,1,0.621245380966,0.945715566947003,0.733817693342021,0.724865702092514,0.929133057516688,0.635134975889756,0.967464096785706,0.696170953079824,0.931338536746931,0.628029713152987,0.930668173296755,0.712742182502056,0.843105037660735,0.729855254269042,0.681466933360549,0.724812778350929,0.838098197349267,0.728514803221177,0.733608131866076,0.715797760992195,0.751246934664389,0.768635483171588,0.755159164109802,0.653528195614263,0.767612609174421,0.797232970573862,0.79284067586437,0.795557990490295,0.605049377340346,0.726213396234721,0.678300975322972,0.767604813899993,0.628322336757949,0.694172634975904,0.702864033041597,0.732135686107011,0.816244277424924,0.670062219984371,0.817387786212213,0.808127828329507,0.765370653321643
"O22C6",0.5506234319374,0.380062440457975,0.489918272422886,0.912396220315083,0.994705070960408,0.419551629978419,0.379938995136671,0.644322070466532,0.201499563518283,0.330673408180135,0.998501465082198,0.875621546805104,0.568230603177054,0.348738342618734,0.698382673715991,0.996691433611751,0.763305844696347,0.574264413650917,0.973941994742452,0.644825083336158,0.683682380386868,0.589350682766006,0.990864581134589,0.944494446738934,0.999188394904451,0.322366083558989,0.95181549433567,0.576969341443146,0.709359266628246,0.590561386900899,0.604994109345529,0.806399539999243,0.509307120360807,0.995182518277099,0.699545223485761,0.485961308913365,0.977629922059797,0.999475422242581,0.652967191874303,0.571960318925239,0.853460113011948,0.996311807032351,0.995723162046238,0.924231898509111,0.449714954110647,0.718015400255243,0.968017546854315,0.925367215712145,0.808015341601391,0.597510289037301,0.730650581779234,0.998808144341392,0.649650348120922,0.950335295406274,0.621245380966,1,0.641999554564044,0.970805559398962,0.971017965569634,0.708984381117507,0.985935261355835,0.734964863330937,0.966435074171338,0.686428523435138,0.994008538374304,0.834029487649331,0.0331640639033459,0.200630078434474,0.114890405375328,0.153923704445725,0.0416803787650163,0.174413035047548,0.131177071417114,0.330342432900352,0.289084013474548,0.180370126722175,0.0321504739762494,0.086561249741479,0.392066399361497,0.227665418071776,0.07508013987516,0.168659835411266,0.096301164212175,0.223940487463845,0.0707721786750975,0.105000951213142,0.0391088765506697,0.236738651237285,0.0197243865298798,0.133287303989125,0.17549437169433,0.332161617318123,0.364033840230166,0.126282600206416,0.0935955812778845,0.127620534015701
"O22C7",0.962061280101809,0.909939250260749,0.911843129900598,0.841549258935507,0.669566525962855,0.933608524243911,0.916296191578673,0.964937338037879,0.46146258270755,0.791185387829817,0.652534408502545,0.864708419965113,0.913416261329859,0.867423040401585,0.948819909602226,0.656367400082332,0.909120651012993,0.980195137525802,0.731066472531096,0.984907765216645,0.960615981113315,0.937653578523262,0.64656417552769,0.81309439971207,0.650957203129779,0.885536647162973,0.791750430482925,0.979231465694332,0.933498637091959,0.982133506710675,0.915432501642883,0.881316441590296,0.946670817751674,0.668121744118014,0.970729004688897,0.875385212523749,0.69687595566943,0.644797956949499,0.98423292772797,0.919300472870162,0.746624661593298,0.659253269049899,0.64958393086714,0.736976492159804,0.894884753287919,0.981444256088456,0.657893815577807,0.731978974586562,0.907185973795578,0.964105811569144,0.9353601726191,0.650071525979398,0.982999302567974,0.727276655696101,0.945715566947003,0.641999554564044,1,0.713131520285063,0.71085703395626,0.974060016764327,0.649179988775531,0.964229485116819,0.682964063626948,0.973428312463123,0.645651757901169,0.895341054230492,0.754128485858544,0.774504025818292,0.558293736125868,0.499743492473846,0.757443615828706,0.765106028088386,0.552319858894218,0.570944271442961,0.543918698421457,0.574875088703908,0.690576534966268,0.783402962159099,0.530651005805831,0.603392888252766,0.73409662370274,0.821241089717459,0.712295215726493,0.451126249129442,0.774179014490408,0.505180625005066,0.676418548940012,0.467899074970894,0.743913393641628,0.529210367499365,0.558774620704516,0.846926089697266,0.529266398047476,0.734057317075217,0.730641118801149,0.803599196598227
"O22C8",0.615638714610164,0.488949445418798,0.61039485771435,0.957778316185237,0.983455597903253,0.498257695227659,0.498659318124905,0.697309219211762,0.25477771640152,0.401634721320791,0.967061722613489,0.934961076472529,0.668223527909613,0.456826148739541,0.784784328475429,0.978103950293866,0.851405059470143,0.646746144080226,0.988247380294592,0.718485604638773,0.761741136645072,0.704625965285117,0.977991870744411,0.975898511133252,0.974009103232323,0.437118213762846,0.980790944847148,0.648658577699714,0.802867994909864,0.668394134413457,0.701109579252097,0.877339027491617,0.620265170382349,0.968207407061805,0.75319777540436,0.624403704444018,0.994423977072092,0.975345461792369,0.727968065055391,0.683597416533711,0.931998948917263,0.97934732176331,0.967930159032452,0.967008052734942,0.58513094824897,0.7760903036126,0.986115206641921,0.982431595173916,0.900380167142895,0.672591468583145,0.816096191429773,0.978590913353958,0.716501057402266,0.993089715098365,0.733817693342021,0.970805559398962,0.713131520285063,1,0.993633671182925,0.764787602066657,0.978424538242421,0.814053772125116,0.992855693205505,0.744897755606928,0.979209976528002,0.915589221787382,0.135581147382715,0.351493988014166,0.301992100934908,0.350132034194263,0.148923480624513,0.327921405740475,0.32142919389949,0.51891953675929,0.48354644064281,0.372977529721212,0.183100591827959,0.200523460643158,0.555308899707332,0.419059005538244,0.226764342782246,0.285576009613968,0.25299817424221,0.411841259041757,0.172216453406815,0.298551311088695,0.197420867789204,0.42929884279914,0.1183290744213,0.32940820662137,0.369057256169556,0.442652352757919,0.537178904343784,0.284703536062872,0.252964719991635,0.236245336253536
"O22D1",0.61713162534267,0.485355818895371,0.603639524470145,0.953007462865528,0.97933401859776,0.498761828526722,0.491247435501815,0.6985791925791,0.252425503160079,0.401724505149428,0.965333272365575,0.926830163876059,0.663380916905513,0.450625411797405,0.784277528602816,0.975424253539895,0.855099527087855,0.647234024692246,0.993901846774686,0.71618149952242,0.759704396219232,0.698819065987779,0.976525379939339,0.974533529625155,0.973930516620986,0.428867253687511,0.981183377344489,0.64955045437859,0.798552839364226,0.666450281195708,0.694229063218629,0.866663902982397,0.613094094987363,0.965546925440656,0.753024951133301,0.612791219942239,0.987757094779382,0.973528751339589,0.724741996103244,0.674933128767824,0.915270873265293,0.975614568635821,0.9654669611416,0.955190795539007,0.574375327903117,0.774403166495506,0.985352709015587,0.977138005414774,0.894363635624268,0.668627802482735,0.810931755839904,0.980250220644128,0.717142888463161,0.991427149176641,0.724865702092514,0.971017965569634,0.71085703395626,0.993633671182925,1,0.767398259688089,0.987066223854002,0.812697344848999,0.994816864987401,0.747358665185747,0.981454887011593,0.909915217281533,0.134279862997378,0.360290794642467,0.290010697741437,0.33858356092545,0.147870944308391,0.333741248789589,0.308742461905527,0.517306965338891,0.48251699192047,0.367242794041859,0.173457101634258,0.202715462535865,0.583659285547554,0.421185497424249,0.223094227797173,0.293427172769872,0.250274360021845,0.413956305600891,0.17634731018322,0.286823858744381,0.187805264095379,0.426819177748725,0.116580917608297,0.318116748861809,0.36364804549604,0.467567193259512,0.551121182258492,0.282734894331969,0.247505607762305,0.242313005994924
"O22D2",0.96392911238668,0.890969425566604,0.891601670517023,0.877126802317773,0.731419181793201,0.923250662163058,0.871570449909009,0.982410523196387,0.463887321480253,0.778065981549217,0.71817129216965,0.892511286884819,0.916724360257277,0.832502926617921,0.962336878044701,0.720493591677941,0.928656367157934,0.972068633428678,0.786106079972377,0.975469315374301,0.972640930121964,0.917301975491306,0.710781447393518,0.855730260046419,0.717221889744542,0.843477083653484,0.84084003278653,0.973129513829244,0.936486168684824,0.967597802091435,0.921627866799549,0.895445911437885,0.91941364341168,0.731281812217564,0.989119732571245,0.855436476242714,0.751707187236546,0.710663831662478,0.972586293205116,0.91618147523146,0.774326762325309,0.722317473841509,0.714488020059443,0.780644259906947,0.868809831565128,0.985651071661052,0.716234307976102,0.776097826583771,0.916385886242003,0.937889916227752,0.950726985288297,0.716003408590931,0.98379870123832,0.775271158032751,0.929133057516688,0.708984381117507,0.974060016764327,0.764787602066657,0.767398259688089,1,0.714277041631832,0.966704429590378,0.7387922340786,0.990154698511807,0.711031175526944,0.91303650337938,0.693949873929347,0.728522134053573,0.508724438001466,0.457374298283849,0.697555636232254,0.716347935168174,0.504762914198353,0.54768023359458,0.517154277693499,0.531653658756291,0.624166455943382,0.719160086043926,0.524805290098925,0.56538347796568,0.669311956377086,0.766899668226297,0.653793955742966,0.423597382160069,0.718759838463866,0.455955473690456,0.609585670965427,0.440654040717118,0.68133675304897,0.482899836550288,0.515881099622585,0.815589694055671,0.5159166509225,0.67561432169181,0.663141519003362,0.748957156941393
"O22D3",0.551075158449234,0.38917969821694,0.503950398134012,0.91531764010485,0.988751579612137,0.423324024744497,0.393123999680966,0.641223811547797,0.205151371445444,0.337471803869717,0.97812538465075,0.879224548401897,0.574509360324198,0.359041970528747,0.707207435259525,0.989002517554569,0.78496707150267,0.582462274435931,0.988352795090643,0.655641583934466,0.686892869965812,0.608664768516152,0.993136726705358,0.948917156165468,0.987988185272363,0.33202075431121,0.958101906708032,0.584535130416195,0.72103833682682,0.600417264404391,0.606797782041734,0.804507532039092,0.522874429230219,0.972409429991122,0.695882335424739,0.496257790749007,0.973001342847999,0.987352264971531,0.660920578267478,0.574420523030663,0.849075280337166,0.980212788208643,0.972481023150925,0.910550091850727,0.461096353959259,0.718903153839933,0.989811185070328,0.935677786639648,0.827638356903754,0.604691434376258,0.732106790622609,0.991902914885853,0.656730775633457,0.963046653667176,0.635134975889756,0.985935261355835,0.649179988775531,0.978424538242421,0.987066223854002,0.714277041631832,1,0.745379767798724,0.989101176569328,0.690896320390141,0.996820146369285,0.849469045841214,0.0450575536616016,0.245392603872256,0.144258608340759,0.192198750299185,0.0555866476346313,0.215251700366765,0.161874823977662,0.387067210238862,0.35066600182147,0.225629256792561,0.04712945086111,0.110584048997499,0.490325607158452,0.285312399853047,0.100947062048382,0.205727485039596,0.125307094907341,0.28677778686033,0.0920036408228038,0.139530337293114,0.0569979862362766,0.295229879919796,0.0302893286496105,0.170905540074696,0.221052797840742,0.397319111518781,0.438986218784486,0.158384610475574,0.120542633568992,0.156865711942956
