Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
highN4A2	(1, 33.156566938105016)	(2, 32.96996347446573)	(3, 33.091788407017624)	(4, 33.18263910129538)	(5, 32.6535444734816)	(6, 33.020632602694384)	(7, 33.223209983110934)	(8, 31.68873636560234)	(9, 32.34529715079421)	(10, 31.487560420943993)	(12, 31.080453001032886)	(14, 28.852236831577976)	(16, 33.22246744473827)	(18, 29.831889299402768)	(20, 33.41329666275375)	(22, 26.057567815948715)	(24, 29.900670980334944)	(26, 28.93549110718135)	(28, 29.006948277450853)	(30, 33.075554843627074)	(32, 29.028340976675384)	(34, 25.086702274476743)	(36, 27.582926752799867)	(38, 32.445209159041084)	(40, 32.58048546902822)	(42, 32.60705215126876)	(44, 32.62300553603765)	(46, 32.633007202347976)	(48, 32.669360661905515)	(50, 32.65012159934314)	(52, 32.657259345502226)	(54, 32.70583750359317)	(56, 32.930378181825105)	(58, 33.23634405882825)	(60, 33.42941174360666)	(62, 32.921343175484004)	(64, 33.289777269327686)	(66, 32.868160105763586)	(68, 28.484540622419456)	(70, 33.08248284848467)	(72, 33.05113078952192)	(74, 24.259868516477567)	(76, 30.225532224746807)	(78, 24.962443953616464)	(80, 24.886874238810933)	(82, 24.84819188873117)	(84, 27.951031152711458)	(86, 29.24667789643439)	(88, 30.87714165373408)	(90, 28.21017592255908)	(92, 30.29923919580883)	(94, 29.867844600914694)	(96, 30.52054865981816)	(98, 28.601520401696114)	(100, 32.08145061440763)
highN4A3	(1, 33.18309201759626)	(2, 32.98278423624194)	(3, 33.11056634452259)	(4, 33.20646711925646)	(5, 32.67419218446252)	(6, 33.05628536200088)	(7, 33.25428154420564)	(8, 31.704166372758657)	(9, 32.384241425107874)	(10, 31.532812386438668)	(12, 31.132166462260983)	(14, 28.959167615934344)	(16, 33.23761516760028)	(18, 29.90373668222376)	(20, 33.42547860918599)	(22, 26.04798038534386)	(24, 29.881913407278375)	(26, 28.941691783992237)	(28, 28.98356344025149)	(30, 33.09754794587942)	(32, 29.02893605978158)	(34, 25.023886300248307)	(36, 27.594400283834457)	(38, 32.47342888794857)	(40, 32.597936422107935)	(42, 32.64126965073447)	(44, 32.647820550322415)	(46, 32.65237011204712)	(48, 32.70051010539812)	(50, 32.66265075179365)	(52, 32.684353964024915)	(54, 32.72527897737795)	(56, 32.95332527542214)	(58, 33.2367971129723)	(60, 33.43175085827629)	(62, 32.936454330851554)	(64, 33.29741558709111)	(66, 32.86498703232577)	(68, 28.47597814418267)	(70, 33.0745378802478)	(72, 33.06384381432463)	(74, 24.27659515848265)	(76, 30.252385987163812)	(78, 24.975551477202853)	(80, 24.856455387495807)	(82, 24.837310036058287)	(84, 27.97169885916245)	(86, 29.291713016788865)	(88, 30.874086219160198)	(90, 28.236030994833794)	(92, 30.273540778109798)	(94, 29.866734839995942)	(96, 30.54574097682565)	(98, 28.606101297132895)	(100, 32.07086718740568)
highN4A4	(1, 33.158091053029686)	(2, 32.96312916928692)	(3, 33.07695070222814)	(4, 33.20473741969691)	(5, 32.68759941552917)	(6, 33.07334563576455)	(7, 33.24078172185502)	(8, 31.733463422604014)	(9, 32.48361611180279)	(10, 31.62626313125352)	(12, 31.130177902684565)	(14, 28.92707444912533)	(16, 33.20707109851985)	(18, 29.875564448789227)	(20, 33.409335982750605)	(22, 26.041805522188223)	(24, 29.84492662062837)	(26, 28.94157618479441)	(28, 28.97856891149866)	(30, 33.07952822653088)	(32, 29.008946465504057)	(34, 25.1387725897783)	(36, 27.51585365799001)	(38, 32.45773748369383)	(40, 32.57021827268122)	(42, 32.61705834518045)	(44, 32.61722678279648)	(46, 32.61091147714367)	(48, 32.664902242262386)	(50, 32.616509026621046)	(52, 32.6320723460921)	(54, 32.677869948398865)	(56, 32.9245027381082)	(58, 33.22966828979871)	(60, 33.42427347033936)	(62, 32.89576452258943)	(64, 33.27597988174022)	(66, 32.80104705774099)	(68, 28.566344541800937)	(70, 33.00389975158196)	(72, 33.01656825328337)	(74, 24.27487149020763)	(76, 30.26263591063418)	(78, 24.979591677585905)	(80, 24.86695350326532)	(82, 24.821796253592318)	(84, 27.838919107174316)	(86, 29.283950757663785)	(88, 30.860792488513837)	(90, 28.271080361100903)	(92, 30.23181430514876)	(94, 29.893793196965923)	(96, 30.536677180360783)	(98, 28.5332556343565)	(100, 32.07864182305034)
highN4A5	(1, 33.158560068326835)	(2, 32.97411462895758)	(3, 33.077936637050016)	(4, 33.188648688107456)	(5, 32.670708020850554)	(6, 33.05860434752457)	(7, 33.23003345984844)	(8, 31.723757539858006)	(9, 32.458736463053896)	(10, 31.523519557024137)	(12, 31.073331365663734)	(14, 28.808160044718257)	(16, 33.20266291906039)	(18, 29.78720324542772)	(20, 33.40649159462097)	(22, 26.020476199271044)	(24, 29.89340765077015)	(26, 28.946806788308827)	(28, 29.009565802552277)	(30, 33.06671805194658)	(32, 29.005772830852194)	(34, 25.16258664072137)	(36, 27.47920627018523)	(38, 32.43092577884627)	(40, 32.55888673761588)	(42, 32.58578744017508)	(44, 32.608206919733945)	(46, 32.61330405447097)	(48, 32.664612067626635)	(50, 32.63401621682861)	(52, 32.627014127008714)	(54, 32.67434303058519)	(56, 32.9047796471138)	(58, 33.22175319053456)	(60, 33.41895761946182)	(62, 32.91425018289419)	(64, 33.28350330844877)	(66, 32.85699361646945)	(68, 28.493605267345067)	(70, 33.05830747395888)	(72, 33.04318753633422)	(74, 24.27755780037546)	(76, 30.262148087729386)	(78, 24.956343879615417)	(80, 24.876809042309812)	(82, 24.826275169586047)	(84, 27.93224297338806)	(86, 29.278673691118485)	(88, 30.823243111114596)	(90, 28.259237878576293)	(92, 30.256831518389063)	(94, 29.846323678178013)	(96, 30.558109880037442)	(98, 28.55401029914973)	(100, 32.0762888897149)
highN4A6	(1, 33.18720141852114)	(2, 32.97744880205161)	(3, 33.105376359762204)	(4, 33.21268942819485)	(5, 32.70704035288099)	(6, 33.063902488361855)	(7, 33.25455822777197)	(8, 31.737437833838438)	(9, 32.42162188759155)	(10, 31.575312804630492)	(12, 31.184007075806534)	(14, 29.034391040841047)	(16, 33.2319295310197)	(18, 29.96816507432908)	(20, 33.422770277747915)	(22, 26.02333387518019)	(24, 29.876051247248608)	(26, 28.9339171278795)	(28, 28.967604175168546)	(30, 33.089109357181215)	(32, 29.008515981588822)	(34, 25.017349365540156)	(36, 27.533957871910314)	(38, 32.46233069944699)	(40, 32.592731668060864)	(42, 32.610315311035826)	(44, 32.631651957187046)	(46, 32.646722317196044)	(48, 32.690418340180166)	(50, 32.66009675155151)	(52, 32.65037857082724)	(54, 32.69741137379246)	(56, 32.929814102012585)	(58, 33.22650410090475)	(60, 33.43023482798783)	(62, 32.93515789196634)	(64, 33.290402486577634)	(66, 32.863414298352865)	(68, 28.442983453379842)	(70, 33.07435445936369)	(72, 33.058757643911825)	(74, 24.286129804788622)	(76, 30.253640175521465)	(78, 24.950299367671597)	(80, 24.857370245808674)	(82, 24.854928333501896)	(84, 28.045271924989365)	(86, 29.244914723758967)	(88, 30.800043910887837)	(90, 28.221534007659084)	(92, 30.228766042991587)	(94, 29.83287182462598)	(96, 30.511480463109784)	(98, 28.61941676506672)	(100, 32.05790305099634)
highN4A7	(1, 33.209301689304155)	(2, 33.007228579844195)	(3, 33.118850368825036)	(4, 33.2230225484517)	(5, 32.70109747672693)	(6, 33.067071598870875)	(7, 33.27257220467786)	(8, 31.71145500723983)	(9, 32.39880178287594)	(10, 31.540221039506683)	(12, 31.13641424537922)	(14, 28.924761551476074)	(16, 33.24426800263377)	(18, 29.891757339189006)	(20, 33.430145292969456)	(22, 26.028692842565523)	(24, 29.889588673720134)	(26, 28.936328846753497)	(28, 29.00686556868744)	(30, 33.09282864559542)	(32, 29.021138746171985)	(34, 25.069063799113643)	(36, 27.576667763845407)	(38, 32.498323093158035)	(40, 32.62280102816021)	(42, 32.66117781769)	(44, 32.66762387847746)	(46, 32.67043495116488)	(48, 32.71439410826605)	(50, 32.67850641598383)	(52, 32.69389452326873)	(54, 32.73488966747919)	(56, 32.96778191618994)	(58, 33.24529088948016)	(60, 33.43849327946987)	(62, 32.93326977405995)	(64, 33.296956784243726)	(66, 32.86793347969477)	(68, 28.495768494230582)	(70, 33.076738772403914)	(72, 33.06540090955119)	(74, 24.268375710462674)	(76, 30.26474029956319)	(78, 24.97673409567817)	(80, 24.870668435984932)	(82, 24.844486960000808)	(84, 27.951498589080824)	(86, 29.278073930171395)	(88, 30.878366496388402)	(90, 28.240195292031398)	(92, 30.26629175110942)	(94, 29.852351836278967)	(96, 30.529931156844164)	(98, 28.595596608790675)	(100, 32.08905683116362)
highN4A8	(1, 33.167586428042476)	(2, 32.972897392049966)	(3, 33.085907821989906)	(4, 33.18494834630673)	(5, 32.652009788181104)	(6, 33.0373676427014)	(7, 33.24203441658211)	(8, 31.688399878820306)	(9, 32.37355163404425)	(10, 31.52120035345072)	(12, 31.11569107748246)	(14, 28.943229340077963)	(16, 33.221274176239234)	(18, 29.891326752351468)	(20, 33.41744332080733)	(22, 26.04961698925135)	(24, 29.87114421858231)	(26, 28.937882242562274)	(28, 29.002407225588122)	(30, 33.088097854505385)	(32, 29.017317094823987)	(34, 25.04462804396592)	(36, 27.562279733388397)	(38, 32.46328224213747)	(40, 32.58091457248461)	(42, 32.62470798872411)	(44, 32.628845039206794)	(46, 32.6245251198866)	(48, 32.67999872416745)	(50, 32.63634215426971)	(52, 32.64859054293334)	(54, 32.691553308711775)	(56, 32.936860965380326)	(58, 33.235765098558865)	(60, 33.4340434928793)	(62, 32.91825281772623)	(64, 33.28066368966793)	(66, 32.853988420898986)	(68, 28.486603953646956)	(70, 33.06357417468047)	(72, 33.056322972561986)	(74, 24.275441087457246)	(76, 30.24139984091055)	(78, 24.97139607269611)	(80, 24.873711563702336)	(82, 24.830375890420243)	(84, 27.919673278729043)	(86, 29.275272241673317)	(88, 30.851543173394333)	(90, 28.21460417805382)	(92, 30.246536599744275)	(94, 29.842167591589615)	(96, 30.521100527498902)	(98, 28.567995822764942)	(100, 32.05315653223672)
highN4B1	(1, 33.174065329093395)	(2, 32.99034034255938)	(3, 33.09261385236383)	(4, 33.18688512837251)	(5, 32.61041894538942)	(6, 33.036482324363845)	(7, 33.227510746901395)	(8, 31.599250803838803)	(9, 32.28989703033622)	(10, 31.38111750175152)	(12, 30.95061530660914)	(14, 28.627553299121317)	(16, 33.19416807194258)	(18, 29.65864827478861)	(20, 33.38593953400351)	(22, 25.90038223460556)	(24, 29.887061814992748)	(26, 28.961278399375985)	(28, 28.995488821356165)	(30, 33.07871839850969)	(32, 29.014965463897784)	(34, 24.968229926720987)	(36, 27.593201631651056)	(38, 32.42974603442436)	(40, 32.559621007514835)	(42, 32.5858548672988)	(44, 32.56642047132948)	(46, 32.561886598179086)	(48, 32.59006878143941)	(50, 32.52558261956902)	(52, 32.54572655013546)	(54, 32.62661444354893)	(56, 32.89828320639859)	(58, 33.2339292854615)	(60, 33.422162985595406)	(62, 32.907130500061356)	(64, 33.28462849688027)	(66, 32.79646487464632)	(68, 28.557328276840888)	(70, 32.961866834001576)	(72, 32.94145709207913)	(74, 24.024753831836136)	(76, 28.909659755232035)	(78, 24.776476536596014)	(80, 24.886793620618192)	(82, 24.52220614702754)	(84, 28.415634904680985)	(86, 29.553083489268882)	(88, 31.18184459527091)	(90, 28.541007872573154)	(92, 30.409504415620184)	(94, 29.994102989309226)	(96, 30.70498600672341)	(98, 28.35638729255656)	(100, 32.12921835690119)
highN4B2	(1, 33.1565538897893)	(2, 32.98594551239472)	(3, 33.07948544650211)	(4, 33.18095440530362)	(5, 32.58846787588837)	(6, 33.01766150131479)	(7, 33.21070140252274)	(8, 31.559646053556943)	(9, 32.267293166595124)	(10, 31.350603513546734)	(12, 30.912963688704473)	(14, 28.555270159759313)	(16, 33.1843119821569)	(18, 29.611607096891568)	(20, 33.37417620538277)	(22, 25.8849981603871)	(24, 29.890086213093657)	(26, 28.95999464426362)	(28, 28.999540073026203)	(30, 33.06549213994485)	(32, 29.01110298795129)	(34, 25.022153906881577)	(36, 27.56471124078233)	(38, 32.399545496346946)	(40, 32.52278335103541)	(42, 32.54347071523907)	(44, 32.52779142663972)	(46, 32.52134081868208)	(48, 32.55309228365301)	(50, 32.485408036534096)	(52, 32.51271114361053)	(54, 32.61763324173469)	(56, 32.87987519727955)	(58, 33.22442582571301)	(60, 33.419368576402974)	(62, 32.89858041075282)	(64, 33.27960880377219)	(66, 32.79035418668872)	(68, 28.560137530146868)	(70, 32.962221418444656)	(72, 32.93494375914656)	(74, 24.018109014628145)	(76, 28.874271229647736)	(78, 24.770506320916475)	(80, 24.89987660668912)	(82, 24.53995327056205)	(84, 28.384164538022706)	(86, 29.540320604981915)	(88, 31.194712082970195)	(90, 28.522587816263318)	(92, 30.417969205475316)	(94, 30.01892133047069)	(96, 30.70479318917109)	(98, 28.337383351636056)	(100, 32.12336507612233)
highN4B3	(1, 33.196783291082184)	(2, 33.01372402167572)	(3, 33.10931502134342)	(4, 33.22979715224333)	(5, 32.662610708083285)	(6, 33.04778802443867)	(7, 33.25150164451683)	(8, 31.63666811168746)	(9, 32.33203217529757)	(10, 31.41201520162676)	(12, 30.9757991773646)	(14, 28.642980171840854)	(16, 33.20353056100852)	(18, 29.679818804166217)	(20, 33.39386990642707)	(22, 25.899970706262067)	(24, 29.885316774194763)	(26, 28.945524848417218)	(28, 28.99582022354297)	(30, 33.046980398481494)	(32, 29.003463687469505)	(34, 25.010035179375123)	(36, 27.57110364949056)	(38, 32.43417333788784)	(40, 32.57440462884342)	(42, 32.584729387641765)	(44, 32.58580108715681)	(46, 32.581999056401244)	(48, 32.61066671092711)	(50, 32.53764845418894)	(52, 32.544869844427915)	(54, 32.646143295194264)	(56, 32.913187111595306)	(58, 33.23012753759174)	(60, 33.42589530388932)	(62, 32.92992760529487)	(64, 33.29576712334719)	(66, 32.80883388504279)	(68, 28.535853261050434)	(70, 33.01547318020793)	(72, 32.980338553824)	(74, 24.072502978461742)	(76, 28.902954059971528)	(78, 24.764476382566706)	(80, 24.895620000027407)	(82, 24.59000832327283)	(84, 28.383077408482663)	(86, 29.542624482915535)	(88, 31.14747166882067)	(90, 28.51502495464748)	(92, 30.428922330384054)	(94, 29.981141402538846)	(96, 30.69706515714037)	(98, 28.33365250114423)	(100, 32.13103243937258)
highN4B4	(1, 33.15342668133585)	(2, 32.987501316417465)	(3, 33.05063258994026)	(4, 33.21378768968549)	(5, 32.63985208322597)	(6, 33.05109554473619)	(7, 33.2189418853302)	(8, 31.59952616015697)	(9, 32.41741973889513)	(10, 31.44114291378041)	(12, 30.9051420398989)	(14, 28.486098105594472)	(16, 33.155308801011394)	(18, 29.553079383892708)	(20, 33.355437623080924)	(22, 25.887033050075914)	(24, 29.843544212586878)	(26, 28.978691123263687)	(28, 29.00231016915822)	(30, 32.980592455092115)	(32, 28.985600375154057)	(34, 25.175789448826354)	(36, 27.450882806759537)	(38, 32.363964632240155)	(40, 32.50020509638077)	(42, 32.510919535192144)	(44, 32.51385700899031)	(46, 32.512503159592015)	(48, 32.52995094721153)	(50, 32.44049004211124)	(52, 32.4380802763493)	(54, 32.55446677093718)	(56, 32.84246731128516)	(58, 33.2037078764671)	(60, 33.395104437040104)	(62, 32.860600232525954)	(64, 33.25165073589048)	(66, 32.71414241676473)	(68, 28.63626850461)	(70, 32.83075458457006)	(72, 32.85299999303237)	(74, 24.04698304444505)	(76, 28.974498645386852)	(78, 24.783220297529272)	(80, 24.88145025225984)	(82, 24.523255802392626)	(84, 28.349889756893393)	(86, 29.55808557261348)	(88, 31.179400880107092)	(90, 28.589072313748886)	(92, 30.385755560778648)	(94, 30.02074556168689)	(96, 30.714849540857355)	(98, 28.258751646573202)	(100, 32.120002904467235)
highN4B5	(1, 33.175738813766195)	(2, 33.005856569404365)	(3, 33.07882453324357)	(4, 33.203635690160674)	(5, 32.62441627383706)	(6, 33.07614208295956)	(7, 33.231333580276036)	(8, 31.622120877366093)	(9, 32.41124213212851)	(10, 31.40776413104246)	(12, 30.924308294981888)	(14, 28.569467560828244)	(16, 33.17740620400898)	(18, 29.59416014342891)	(20, 33.37720267580407)	(22, 25.894454348560004)	(24, 29.86480273420673)	(26, 28.960922358580277)	(28, 29.035258934635742)	(30, 33.072919885192654)	(32, 28.99711027328697)	(34, 25.04916642487475)	(36, 27.565160639551653)	(38, 32.42309374671933)	(40, 32.55657676975484)	(42, 32.58831876127403)	(44, 32.563243623389)	(46, 32.547414322045384)	(48, 32.57928534776387)	(50, 32.501673641907416)	(52, 32.51013210545737)	(54, 32.604020979811295)	(56, 32.863870379766524)	(58, 33.21369415938153)	(60, 33.40842429299975)	(62, 32.88901709004874)	(64, 33.268796970448605)	(66, 32.772105980403666)	(68, 28.59097450527402)	(70, 32.91488525319221)	(72, 32.910480991460915)	(74, 24.031029333893294)	(76, 28.91373020620894)	(78, 24.767455967254683)	(80, 24.895075168414344)	(82, 24.522659907763476)	(84, 28.3840225809937)	(86, 29.574409647908418)	(88, 31.17844431297584)	(90, 28.552781604182428)	(92, 30.377316504067394)	(94, 29.99871258858184)	(96, 30.722267655873473)	(98, 28.289303028027646)	(100, 32.12648638390739)
highN4B6	(1, 33.189606126961735)	(2, 32.98676476093395)	(3, 33.098404404089116)	(4, 33.20423558813127)	(5, 32.646380561965664)	(6, 33.056579839656315)	(7, 33.23703196596562)	(8, 31.64117438999517)	(9, 32.337853276058446)	(10, 31.435404220005026)	(12, 31.010998197733798)	(14, 28.725076647028494)	(16, 33.188079479636066)	(18, 29.732572330862318)	(20, 33.38427159852202)	(22, 25.84224316307546)	(24, 29.870377946886443)	(26, 28.94544690838273)	(28, 28.976112429389097)	(30, 33.06572139020733)	(32, 28.9911357554304)	(34, 24.945520735855116)	(36, 27.523233196286547)	(38, 32.41575414270858)	(40, 32.53775703015663)	(42, 32.55403639769893)	(44, 32.543426557389665)	(46, 32.530362440484666)	(48, 32.56783953352743)	(50, 32.49366779132823)	(52, 32.50091019824559)	(54, 32.59521195310719)	(56, 32.87504640367061)	(58, 33.21961312105995)	(60, 33.41687247598785)	(62, 32.907015445213815)	(64, 33.27853109596479)	(66, 32.78852377402991)	(68, 28.50243843324668)	(70, 32.96085157754639)	(72, 32.94127065837043)	(74, 24.0436148378187)	(76, 28.920938958713137)	(78, 24.782793070748227)	(80, 24.885457667504596)	(82, 24.539389768555182)	(84, 28.461768991519985)	(86, 29.549300842903023)	(88, 31.12639848103275)	(90, 28.520467706206276)	(92, 30.381998575905946)	(94, 29.989315062228183)	(96, 30.704629015989035)	(98, 28.352785242398493)	(100, 32.12253503020954)
highN4B7	(1, 33.20968465468607)	(2, 33.0314922538067)	(3, 33.11666125195937)	(4, 33.236016117653335)	(5, 32.65334172811576)	(6, 33.05860461439652)	(7, 33.25502377159037)	(8, 31.610087154347895)	(9, 32.33889620522128)	(10, 31.40188894767039)	(12, 30.969304002965018)	(14, 28.6083136885903)	(16, 33.20401305545769)	(18, 29.65705558506047)	(20, 33.38786939980292)	(22, 25.862740170870545)	(24, 29.875298228257122)	(26, 28.95674179721425)	(28, 28.987652396517802)	(30, 33.034397616483574)	(32, 28.999564528337192)	(34, 25.037482374421415)	(36, 27.54479874297659)	(38, 32.44375145320312)	(40, 32.579217983491674)	(42, 32.596466882804144)	(44, 32.59272507605891)	(46, 32.59893737072282)	(48, 32.616157071994564)	(50, 32.541096458178174)	(52, 32.53934562313678)	(54, 32.637124820571046)	(56, 32.904808919582756)	(58, 33.22865138173091)	(60, 33.41829902596788)	(62, 32.91267913200002)	(64, 33.28460922206675)	(66, 32.8016079825571)	(68, 28.540650314169703)	(70, 33.000510728488464)	(72, 32.95387079913269)	(74, 24.017386307420978)	(76, 28.929558334745533)	(78, 24.772920259718504)	(80, 24.893789353071995)	(82, 24.54333042881949)	(84, 28.41105439651466)	(86, 29.564776003873803)	(88, 31.174520531929076)	(90, 28.56510749200038)	(92, 30.42928117382902)	(94, 30.00130136530594)	(96, 30.72050610681348)	(98, 28.339492957276406)	(100, 32.126373300618866)
highN4B8	(1, 33.15009665270246)	(2, 32.98631417877938)	(3, 33.072258282209106)	(4, 33.185176169799874)	(5, 32.60799821383381)	(6, 32.99821046809018)	(7, 33.210204197259884)	(8, 31.56972368715937)	(9, 32.275114332994924)	(10, 31.343852463592448)	(12, 30.896858062840256)	(14, 28.51732798927668)	(16, 33.16815905064068)	(18, 29.57791469251491)	(20, 33.368033211232614)	(22, 25.861049605733292)	(24, 29.882716375526602)	(26, 28.970174487316623)	(28, 29.00214178541458)	(30, 33.0125832256622)	(32, 28.99631570966698)	(34, 25.09555148310514)	(36, 27.513766926643783)	(38, 32.36895307373308)	(40, 32.50152430197881)	(42, 32.52125024933716)	(44, 32.52263051203111)	(46, 32.519348461026)	(48, 32.54212924332986)	(50, 32.467244901940205)	(52, 32.46463473912861)	(54, 32.57221974238627)	(56, 32.85261227903436)	(58, 33.21705989641387)	(60, 33.41231252589684)	(62, 32.89613841386726)	(64, 33.27228848570395)	(66, 32.7915958227575)	(68, 28.5456890745227)	(70, 32.95387201209283)	(72, 32.92108650326101)	(74, 24.00926811552586)	(76, 28.886647585550634)	(78, 24.766373961201996)	(80, 24.889935722947545)	(82, 24.52224576031032)	(84, 28.384088685651683)	(86, 29.548098054959123)	(88, 31.159910049489625)	(90, 28.51408128668021)	(92, 30.403672417028645)	(94, 29.985178098596514)	(96, 30.69043308390829)	(98, 28.333098676881896)	(100, 32.120391710487944)
highN4C1	(1, 33.20218692139072)	(2, 33.01818296290516)	(3, 33.106199457570185)	(4, 33.21138633133015)	(5, 32.65704001851552)	(6, 33.06564688512161)	(7, 33.256168145650086)	(8, 31.63564510786936)	(9, 32.34547740810139)	(10, 31.430835523299148)	(12, 31.019354602987924)	(14, 28.702549987799657)	(16, 33.21954371216914)	(18, 29.71438216124066)	(20, 33.40796419117206)	(22, 25.96752266949072)	(24, 29.922042595234846)	(26, 28.942753629783034)	(28, 29.00069453968042)	(30, 33.06272040989694)	(32, 29.000668680061814)	(34, 25.146338117321385)	(36, 27.52793471057001)	(38, 32.47906460188871)	(40, 32.607004770211354)	(42, 32.636770568523374)	(44, 32.63700645801203)	(46, 32.644462345726545)	(48, 32.68650353879474)	(50, 32.64933004414499)	(52, 32.6399323933841)	(54, 32.69621782315644)	(56, 32.93895314548471)	(58, 33.26356326231385)	(60, 33.43869858529439)	(62, 32.96504411726342)	(64, 33.31314706267791)	(66, 32.84379907446515)	(68, 28.489670655379612)	(70, 33.00783392495191)	(72, 32.99110030686395)	(74, 24.116412286494047)	(76, 29.33557642781031)	(78, 24.87075240812919)	(80, 24.93990882618052)	(82, 24.756492421104852)	(84, 28.050693088040536)	(86, 29.421729129276507)	(88, 31.13770369976569)	(90, 28.508527443309443)	(92, 30.422473943644086)	(94, 30.082923626739543)	(96, 30.732167449556847)	(98, 28.565402787157968)	(100, 32.189380466736836)
highN4C2	(1, 33.171710707981134)	(2, 32.996130332280856)	(3, 33.07500092540157)	(4, 33.179544498200464)	(5, 32.617204655178064)	(6, 33.05227686695346)	(7, 33.24690295910153)	(8, 31.617637710850293)	(9, 32.32731411455109)	(10, 31.416098292615033)	(12, 31.0105503716867)	(14, 28.71135135390866)	(16, 33.21582490175645)	(18, 29.712974259948076)	(20, 33.404663557312546)	(22, 25.99015988598537)	(24, 29.909527863901975)	(26, 28.916674256701505)	(28, 28.961584519155046)	(30, 33.095791230502)	(32, 28.986733822511507)	(34, 25.097818459801005)	(36, 27.55491095795025)	(38, 32.46374804011322)	(40, 32.58405224873471)	(42, 32.63666876376048)	(44, 32.63348207865795)	(46, 32.614772164232996)	(48, 32.685709792478406)	(50, 32.64590188585874)	(52, 32.65091454733386)	(54, 32.69646224900065)	(56, 32.93373663790196)	(58, 33.26550806524428)	(60, 33.449227740299605)	(62, 32.960194687467165)	(64, 33.30879309232175)	(66, 32.84466375203523)	(68, 28.506209952728113)	(70, 33.01650686164918)	(72, 32.998530714271595)	(74, 24.122075107093643)	(76, 29.333372803181728)	(78, 24.87707826562974)	(80, 24.92560674424567)	(82, 24.713904607131283)	(84, 28.04704517250285)	(86, 29.42166848796448)	(88, 31.15812167461926)	(90, 28.522817374043825)	(92, 30.405389235206247)	(94, 30.063957782776086)	(96, 30.755623088080643)	(98, 28.56946932290473)	(100, 32.15938743293286)
highN4C3	(1, 33.20176089717653)	(2, 33.00726608160891)	(3, 33.11031190766241)	(4, 33.218797226301525)	(5, 32.676268751646475)	(6, 33.04776288410215)	(7, 33.25943369909097)	(8, 31.716081067575395)	(9, 32.36672530581789)	(10, 31.494169768649414)	(12, 31.076852220285858)	(14, 28.80340545123034)	(16, 33.224757147977655)	(18, 29.79336915210365)	(20, 33.418903791897314)	(22, 26.057765760007484)	(24, 29.953161773806272)	(26, 28.91866830025325)	(28, 28.962903600693963)	(30, 33.059184442571095)	(32, 28.995801426767393)	(34, 25.111353754550038)	(36, 27.52735869694307)	(38, 32.46499154375988)	(40, 32.60491981717398)	(42, 32.63189217020569)	(44, 32.64753339665919)	(46, 32.66004063195041)	(48, 32.70455170583021)	(50, 32.67132761569198)	(52, 32.652517928368496)	(54, 32.711789025675614)	(56, 32.94860848664175)	(58, 33.24929788507498)	(60, 33.46283395433885)	(62, 33.08218391468279)	(64, 33.35660717981499)	(66, 32.92462268567209)	(68, 28.316946951518233)	(70, 33.15234209205992)	(72, 33.085345754433405)	(74, 24.111243730855534)	(76, 29.237906595837323)	(78, 24.753237570862186)	(80, 24.93319000099877)	(82, 24.78251068925836)	(84, 28.03313426088739)	(86, 29.268836190278883)	(88, 31.069318850248628)	(90, 28.488393928688474)	(92, 30.43327216808398)	(94, 29.989521502357285)	(96, 30.741425716206358)	(98, 28.554839511420212)	(100, 32.1664235662533)
highN4C4	(1, 33.17192914561661)	(2, 32.99192771540464)	(3, 33.070160309935346)	(4, 33.209949227475214)	(5, 32.66753292642401)	(6, 33.07601329608008)	(7, 33.2486285549148)	(8, 31.671137831251713)	(9, 32.44261290332079)	(10, 31.5247547583358)	(12, 31.008702449559323)	(14, 28.667667779791042)	(16, 33.1896149971209)	(18, 29.685159353024975)	(20, 33.3885858228945)	(22, 25.9378011788305)	(24, 29.86921562570096)	(26, 28.93372668604634)	(28, 28.964863768913126)	(30, 33.06648265465054)	(32, 28.989427098459707)	(34, 25.2050294494123)	(36, 27.513768459793532)	(38, 32.44510427547405)	(40, 32.56502053912325)	(42, 32.6044617896976)	(44, 32.606262914973954)	(46, 32.59328211557009)	(48, 32.642518462529225)	(50, 32.60038313875766)	(52, 32.600313980261944)	(54, 32.64201869590671)	(56, 32.90029302487636)	(58, 33.250157077475244)	(60, 33.42651608633571)	(62, 32.92304411193122)	(64, 33.287869749286806)	(66, 32.76909576479289)	(68, 28.54081753543213)	(70, 32.9032947033069)	(72, 32.91464959025572)	(74, 24.110396522894973)	(76, 29.36187376496777)	(78, 24.847611268945805)	(80, 24.927508308802395)	(82, 24.714986139029996)	(84, 27.970021964801)	(86, 29.429990238208177)	(88, 31.136044422298987)	(90, 28.5591872086859)	(92, 30.392530033239982)	(94, 30.069516556679915)	(96, 30.7338629141385)	(98, 28.495842258854466)	(100, 32.1739454246348)
