task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
350	9f/e9c1f9	1645768	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22C1)	COMPLETED	0	2024-11-10 12:53:31.059	13.4s	12s	115.3%	678.7 MB	5.4 GB	119.1 MB	2.7 MB
349	47/835b4c	1646584	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22C1)	COMPLETED	0	2024-11-10 12:53:44.466	11.6s	11s	580.3%	752.1 MB	5 GB	673.1 MB	630 MB
351	ca/0ad9b2	1647877	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22B7)	COMPLETED	0	2024-11-10 12:53:56.044	18.4s	17s	89.8%	678.7 MB	5.4 GB	155.3 MB	2.8 MB
352	ba/59aeb8	1648759	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22B7)	COMPLETED	0	2024-11-10 12:54:14.421	32.2s	31s	258.2%	920.3 MB	5 GB	846.3 MB	793.4 MB
354	d5/418246	1650450	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22C7)	COMPLETED	0	2024-11-10 12:54:46.580	11.1s	10s	109.0%	744.5 MB	5.4 GB	140.5 MB	2.7 MB
353	bc/bf85b2	1651216	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22C7)	COMPLETED	0	2024-11-10 12:54:57.685	24.5s	24s	257.8%	816.7 MB	5 GB	754.5 MB	706.2 MB
356	94/ae304c	1652621	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22C3)	COMPLETED	0	2024-11-10 12:55:22.232	10.1s	10s	115.9%	724.6 MB	5.4 GB	135.2 MB	2.7 MB
355	06/7e0de4	1653352	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22C3)	COMPLETED	0	2024-11-10 12:55:32.318	12.4s	12s	581.4%	820.8 MB	5 GB	738.9 MB	691.8 MB
358	59/5bfee3	1654696	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22B1)	COMPLETED	0	2024-11-10 12:55:44.680	14.4s	13s	108.5%	659.4 MB	5.4 GB	130.7 MB	2.7 MB
357	fd/0ee591	1655515	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22B1)	COMPLETED	0	2024-11-10 12:55:59.082	13.9s	13s	585.6%	914.3 MB	5 GB	820.2 MB	770.6 MB
359	f9/889666	1656946	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22B5)	COMPLETED	0	2024-11-10 12:56:12.989	13.4s	13s	118.2%	675.7 MB	5.4 GB	132.4 MB	2.8 MB
360	3a/f0e0e0	1657756	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22B5)	COMPLETED	0	2024-11-10 12:56:26.369	15.3s	15s	583.8%	782.3 MB	5 GB	752 MB	702.9 MB
362	d3/d9b724	1659256	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22C8)	COMPLETED	0	2024-11-10 12:56:41.676	13.4s	12s	115.3%	676.6 MB	5.4 GB	138.6 MB	2.8 MB
361	3b/185fe7	1660076	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22C8)	COMPLETED	0	2024-11-10 12:56:55.117	16.9s	16s	442.1%	803.5 MB	5 GB	748.7 MB	699 MB
363	62/f4cea9	1661508	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22C2)	COMPLETED	0	2024-11-10 12:57:12.044	11.4s	11s	109.4%	686.8 MB	5.4 GB	126.2 MB	2.7 MB
364	a3/49bef1	1662378	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22C2)	COMPLETED	0	2024-11-10 12:57:23.428	26.9s	26s	285.7%	871.8 MB	5 GB	775.1 MB	727.2 MB
365	8e/982267	1663905	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22C4)	COMPLETED	0	2024-11-10 12:57:50.339	11.1s	10s	110.7%	753.6 MB	5.4 GB	142.5 MB	2.7 MB
366	40/1971be	1664660	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22C4)	COMPLETED	0	2024-11-10 12:58:01.455	18.7s	18s	375.4%	870.6 MB	5 GB	795.7 MB	744.4 MB
367	35/625446	1666048	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22C5)	COMPLETED	0	2024-11-10 12:58:20.203	14.3s	14s	88.2%	585.4 MB	5.4 GB	147.9 MB	2.8 MB
368	b9/8c908f	1666870	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22C5)	COMPLETED	0	2024-11-10 12:58:34.477	27.3s	27s	291.2%	877.8 MB	5 GB	804.6 MB	753.8 MB
370	47/02aeb0	1668540	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22C6)	COMPLETED	0	2024-11-10 12:59:01.761	8.1s	7s	125.3%	637.4 MB	5.4 GB	106 MB	2.7 MB
369	b6/33b074	1669267	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22C6)	COMPLETED	0	2024-11-10 12:59:09.891	10.5s	10s	583.7%	747 MB	5 GB	661 MB	619.3 MB
372	44/593c75	1670564	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22D6)	COMPLETED	0	2024-11-10 12:59:20.436	14.1s	13s	584.0%	905.2 MB	5 GB	811.6 MB	762.2 MB
371	39/fbf63b	1672068	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22D6)	COMPLETED	0	2024-11-10 12:59:34.497	15.4s	14s	119.1%	671.3 MB	5.4 GB	143.8 MB	2.7 MB
374	7d/84013f	1672888	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22D2)	COMPLETED	0	2024-11-10 12:59:49.926	11.2s	10s	126.0%	692.5 MB	5.6 GB	137.6 MB	2.7 MB
373	43/d6fa6e	1673679	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22D2)	COMPLETED	0	2024-11-10 13:00:01.125	13.3s	13s	584.1%	863.2 MB	5 GB	774.3 MB	726.6 MB
376	92/92ccec	1675061	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22D8)	COMPLETED	0	2024-11-10 13:00:14.461	14.4s	13s	116.4%	673 MB	5.4 GB	155.1 MB	2.8 MB
375	84/c705df	1675879	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22D8)	COMPLETED	0	2024-11-10 13:00:28.852	14.5s	14s	582.4%	899.2 MB	5 GB	833.3 MB	780.5 MB
378	bb/0e5276	1677332	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22D1)	COMPLETED	0	2024-11-10 13:00:43.312	14.5s	13s	116.5%	674.9 MB	5.4 GB	131.4 MB	2.7 MB
377	07/1798ff	1678147	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22D1)	COMPLETED	0	2024-11-10 13:00:57.803	19.4s	19s	406.7%	867.2 MB	5 GB	766.6 MB	718.7 MB
380	0f/303227	1679552	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22D3)	COMPLETED	0	2024-11-10 13:01:17.167	12.1s	12s	107.0%	737.9 MB	5.6 GB	139.8 MB	2.8 MB
379	96/2e3276	1680375	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22D3)	COMPLETED	0	2024-11-10 13:01:29.293	30.3s	30s	267.4%	920.8 MB	5 GB	828.5 MB	776.7 MB
382	69/ede92d	1682033	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22D4)	COMPLETED	0	2024-11-10 13:01:59.571	22.8s	22s	294.8%	836.2 MB	5 GB	766.5 MB	717.9 MB
381	37/4f6ea8	1683509	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22D4)	COMPLETED	0	2024-11-10 13:02:22.383	24.4s	9s	124.5%	683.7 MB	5.4 GB	139.7 MB	2.8 MB
384	39/816f61	1684379	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22D7)	COMPLETED	0	2024-11-10 13:02:46.798	11.2s	10s	115.7%	683.8 MB	5.4 GB	155.2 MB	2.8 MB
383	bc/f1639d	1685251	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22D7)	COMPLETED	0	2024-11-10 13:02:57.982	22.1s	21s	330.1%	994 MB	5 GB	909.1 MB	852.9 MB
386	c8/c89bfe	1686720	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (O22D5)	COMPLETED	0	2024-11-10 13:03:20.068	1m 39s	1m 38s	71.0%	668.9 MB	5.4 GB	145.1 MB	2.8 MB
385	dc/8229e1	1687779	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (O22D5)	COMPLETED	0	2024-11-10 13:04:59.095	27.2s	23s	389.8%	893.7 MB	5 GB	817 MB	764.5 MB
387	8a/21bf79	1689407	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4A8)	COMPLETED	0	2024-11-10 13:05:26.318	1.3s	1s	277.6%	5.6 MB	10.4 MB	68.8 MB	2.1 MB
388	c7/9dbfca	1689630	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4A2)	COMPLETED	0	2024-11-10 13:05:27.573	1.1s	1s	291.6%	5.6 MB	10.4 MB	68.7 MB	2.1 MB
389	6d/0b7768	1689843	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4A1)	COMPLETED	0	2024-11-10 13:05:28.626	1.1s	1s	284.6%	5.9 MB	10.9 MB	69.9 MB	2.1 MB
390	31/45b064	1690055	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4A3)	COMPLETED	0	2024-11-10 13:05:29.687	1.2s	1s	285.5%	5.6 MB	10.4 MB	75.3 MB	2.1 MB
391	50/c16ba1	1690270	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4A4)	COMPLETED	0	2024-11-10 13:05:30.848	1.9s	1s	168.1%	113.9 MB	705.1 MB	78.4 MB	2.1 MB
392	e4/e5cdae	1690544	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4B1)	COMPLETED	0	2024-11-10 13:05:32.724	1.1s	0ms	277.0%	6 MB	10.9 MB	67.2 MB	2.1 MB
393	5d/cec53d	1690760	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4A6)	COMPLETED	0	2024-11-10 13:05:33.785	1.1s	0ms	278.9%	12.2 MB	25.3 MB	67.6 MB	2.1 MB
394	9f/4dbc3f	1690976	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4B2)	COMPLETED	0	2024-11-10 13:05:34.860	1.1s	0ms	293.4%	5.5 MB	10.4 MB	76.8 MB	2.1 MB
395	4c/49d979	1691191	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4A7)	COMPLETED	0	2024-11-10 13:05:35.970	1.1s	1s	277.0%	5.8 MB	10.4 MB	71.6 MB	2.1 MB
396	c8/74e7a9	1691401	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4A5)	COMPLETED	0	2024-11-10 13:05:37.100	999ms	1s	255.0%	5.8 MB	10.9 MB	61.7 MB	2.1 MB
397	c3/5741cf	1691625	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4B4)	COMPLETED	0	2024-11-10 13:05:38.103	1.2s	1s	284.5%	5.8 MB	17.1 MB	87.2 MB	2.1 MB
398	53/6289f8	1691839	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4B3)	COMPLETED	0	2024-11-10 13:05:39.307	1.1s	1s	331.4%	7.4 MB	17.1 MB	82.9 MB	2.1 MB
399	71/02efcd	1692051	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4B5)	COMPLETED	0	2024-11-10 13:05:40.436	1.2s	1s	308.0%	5.8 MB	10.9 MB	90.7 MB	2.1 MB
400	cb/9e1045	1692266	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4B8)	COMPLETED	0	2024-11-10 13:05:41.624	993ms	1s	327.1%	5.8 MB	10.9 MB	77.9 MB	2.1 MB
401	4c/7f7314	1692482	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4B6)	COMPLETED	0	2024-11-10 13:05:42.620	1.1s	1s	292.0%	10.5 MB	17.1 MB	73.1 MB	2.1 MB
402	6a/b28eaf	1692695	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4B7)	COMPLETED	0	2024-11-10 13:05:43.709	1.1s	1s	328.8%	5.8 MB	10.9 MB	81.2 MB	2.1 MB
403	5f/12c98b	1692910	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4C1)	COMPLETED	0	2024-11-10 13:05:44.776	1s	0ms	308.2%	5.6 MB	10.9 MB	72 MB	2.1 MB
404	c5/0df7a3	1693123	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4C6)	COMPLETED	0	2024-11-10 13:05:45.779	1.1s	0ms	215.0%	8.1 MB	17.1 MB	54.9 MB	2.1 MB
405	a5/8f336a	1693339	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4C3)	COMPLETED	0	2024-11-10 13:05:46.848	1.1s	0ms	255.1%	5.9 MB	10.9 MB	66 MB	2.1 MB
406	02/390353	1693563	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4C2)	COMPLETED	0	2024-11-10 13:05:47.930	1.1s	0ms	292.5%	5.8 MB	10.4 MB	73.1 MB	2.1 MB
407	5a/71c236	1693777	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4C4)	COMPLETED	0	2024-11-10 13:05:48.983	1.1s	1s	300.8%	8.1 MB	17.1 MB	75 MB	2.1 MB
408	fe/20ae75	1693993	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4C7)	COMPLETED	0	2024-11-10 13:05:50.086	1s	1s	299.3%	11.9 MB	17.1 MB	72.2 MB	2.1 MB
409	08/4208c2	1694204	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4C5)	COMPLETED	0	2024-11-10 13:05:51.122	1.1s	1s	285.5%	5.6 MB	10.9 MB	68.6 MB	2.1 MB
410	03/0783b5	1694417	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4D1)	COMPLETED	0	2024-11-10 13:05:52.176	1.2s	1s	262.8%	11.1 MB	17.1 MB	76.8 MB	2.1 MB
411	be/341415	1694641	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4C8)	COMPLETED	0	2024-11-10 13:05:53.396	1.1s	1s	274.8%	5.8 MB	10.9 MB	68 MB	2.1 MB
412	ba/47ad43	1694855	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4D2)	COMPLETED	0	2024-11-10 13:05:54.498	1.1s	1s	330.2%	6.8 MB	17.1 MB	80.1 MB	2.1 MB
413	19/e1194f	1695072	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4D5)	COMPLETED	0	2024-11-10 13:05:55.607	1s	1s	330.0%	11.9 MB	25.4 MB	71.1 MB	2.1 MB
414	66/04476e	1695287	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4D4)	COMPLETED	0	2024-11-10 13:05:56.610	1s	1s	295.2%	5.8 MB	10.4 MB	70.2 MB	2.1 MB
415	c4/4adc86	1695510	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4D3)	COMPLETED	0	2024-11-10 13:05:57.641	1.7s	2s	195.4%	114.1 MB	705.1 MB	75.8 MB	2.1 MB
416	a7/e41eb9	1695775	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1A1)	COMPLETED	0	2024-11-10 13:05:59.346	12.2s	12s	28.2%	99.1 MB	769.1 MB	108.8 MB	2.1 MB
417	7a/deb844	1696518	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1A4)	COMPLETED	0	2024-11-10 13:06:11.519	1.4s	1s	352.3%	114.1 MB	705.1 MB	130.5 MB	2.1 MB
418	89/d8cba8	1696788	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (highN4D6)	COMPLETED	0	2024-11-10 13:06:12.888	1s	0ms	279.3%	6.1 MB	17.1 MB	72.4 MB	2.1 MB
419	6b/0e5fa5	1697000	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1A5)	COMPLETED	0	2024-11-10 13:06:13.894	1.5s	1s	358.5%	114 MB	705.1 MB	121 MB	2.1 MB
420	6f/0362da	1697262	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1B3)	COMPLETED	0	2024-11-10 13:06:15.365	1.2s	1s	377.1%	7.6 MB	17.1 MB	107.5 MB	2.1 MB
421	fb/ae4516	1697476	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1A2)	COMPLETED	0	2024-11-10 13:06:16.591	1.5s	2s	342.7%	114 MB	753.1 MB	122.7 MB	2.1 MB
422	2d/64070d	1697748	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1A3)	COMPLETED	0	2024-11-10 13:06:18.143	1.4s	1s	313.3%	113.8 MB	641.1 MB	107.3 MB	2.1 MB
423	ed/ccad65	1698014	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1A6)	COMPLETED	0	2024-11-10 13:06:19.571	1.4s	1s	374.7%	114 MB	705.1 MB	116.7 MB	2.1 MB
424	01/e3591c	1698280	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1A7)	COMPLETED	0	2024-11-10 13:06:21.011	1.4s	1s	329.4%	114.1 MB	705.1 MB	110.9 MB	2.1 MB
425	2b/02bea9	1698546	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1B2)	COMPLETED	0	2024-11-10 13:06:22.419	1.2s	1s	372.9%	8.2 MB	17.1 MB	103.3 MB	2.1 MB
426	5c/7ccf7b	1698769	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1B4)	COMPLETED	0	2024-11-10 13:06:23.642	1.4s	1s	362.1%	114.1 MB	705.1 MB	112.7 MB	2.1 MB
427	4c/7ff912	1699032	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1B1)	COMPLETED	0	2024-11-10 13:06:25.002	1.2s	1s	343.6%	7.4 MB	17.1 MB	91.3 MB	2.1 MB
428	9d/be7363	1699245	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1B7)	COMPLETED	0	2024-11-10 13:06:26.200	1.5s	1s	335.0%	114.1 MB	705.1 MB	118.8 MB	2.1 MB
429	e2/8db426	1699519	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1C1)	COMPLETED	0	2024-11-10 13:06:27.695	1.5s	2s	363.9%	114.3 MB	705.1 MB	129.1 MB	2.1 MB
430	eb/a5422b	1699782	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1B6)	COMPLETED	0	2024-11-10 13:06:29.192	1.3s	1s	353.9%	7.4 MB	17.1 MB	103.8 MB	2.1 MB
431	74/2e58b6	1699997	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1C2)	COMPLETED	0	2024-11-10 13:06:30.487	1.3s	1s	369.1%	114 MB	705.1 MB	111.7 MB	2.1 MB
432	17/b1115d	1700258	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1C3)	COMPLETED	0	2024-11-10 13:06:31.838	1.5s	1s	376.7%	114.2 MB	705.1 MB	141.2 MB	2.1 MB
433	00/9fdf78	1700532	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1B5)	COMPLETED	0	2024-11-10 13:06:33.362	1.3s	1s	352.4%	7.5 MB	17.1 MB	110.9 MB	2.1 MB
434	41/c5bfc9	1700774	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1C4)	COMPLETED	0	2024-11-10 13:06:34.672	1.4s	2s	349.2%	114.1 MB	691.1 MB	119.3 MB	2.1 MB
435	11/09fcea	1701039	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1C8)	COMPLETED	0	2024-11-10 13:06:36.113	1.2s	1s	356.7%	6.5 MB	17.1 MB	98.1 MB	2.1 MB
436	2a/38afca	1701250	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1C5)	COMPLETED	0	2024-11-10 13:06:37.279	1.5s	1s	369.7%	114 MB	769.1 MB	140.5 MB	2.1 MB
437	62/3370f8	1701526	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1C7)	COMPLETED	0	2024-11-10 13:06:38.803	1.5s	1s	375.2%	113.9 MB	705.1 MB	141.5 MB	2.1 MB
438	b5/543fe7	1701788	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1C9)	COMPLETED	0	2024-11-10 13:06:40.306	1.5s	1s	351.6%	114.2 MB	705.1 MB	132.9 MB	2.1 MB
439	f8/7086eb	1702055	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1C10)	COMPLETED	0	2024-11-10 13:06:41.839	1.6s	1s	384.8%	114 MB	641.1 MB	148.6 MB	2.1 MB
440	b7/5a0715	1702327	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1D1)	COMPLETED	0	2024-11-10 13:06:43.454	1.4s	1s	355.1%	114.2 MB	641.1 MB	114 MB	2.1 MB
441	04/c73f89	1702589	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1C6)	COMPLETED	0	2024-11-10 13:06:44.854	1.3s	1s	354.3%	114.1 MB	705.1 MB	106.3 MB	2.1 MB
442	10/eb21fa	1702854	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1D5)	COMPLETED	0	2024-11-10 13:06:46.207	1.7s	1s	392.1%	113.8 MB	769.1 MB	142.4 MB	2.1 MB
443	dc/acb694	1703128	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1D8)	COMPLETED	0	2024-11-10 13:06:47.870	1.5s	1s	383.4%	113.9 MB	641.1 MB	154 MB	2.1 MB
444	20/9909f5	1703395	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1D7)	COMPLETED	0	2024-11-10 13:06:49.388	1.6s	1s	379.7%	113.9 MB	705.1 MB	135.7 MB	2.1 MB
445	04/c20789	1703661	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1D4)	COMPLETED	0	2024-11-10 13:06:50.962	1.6s	1s	336.9%	114.1 MB	705.1 MB	125.8 MB	2.1 MB
446	cd/50fb0a	1703936	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1D10)	COMPLETED	0	2024-11-10 13:06:52.612	1.5s	2s	367.4%	113.9 MB	641.1 MB	145.2 MB	2.1 MB
447	6b/f8db85	1704202	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1D2)	COMPLETED	0	2024-11-10 13:06:54.164	1.5s	1s	347.7%	114.1 MB	705.1 MB	117.1 MB	2.1 MB
448	50/0a6980	1704465	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1D3)	COMPLETED	0	2024-11-10 13:06:55.673	1.4s	2s	338.2%	114.4 MB	641.1 MB	118.1 MB	2.1 MB
449	d8/ea6d5c	1704732	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1D6)	COMPLETED	0	2024-11-10 13:06:57.115	1.3s	1s	399.0%	7.2 MB	17.1 MB	121.7 MB	2.1 MB
450	b6/403f80	1704956	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (LD1D9)	COMPLETED	0	2024-11-10 13:06:58.420	1.6s	2s	388.1%	114.1 MB	705.1 MB	144.1 MB	2.1 MB
451	42/679a0c	1705224	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22A4)	COMPLETED	0	2024-11-10 13:07:00.071	1.2s	1s	302.6%	7.2 MB	17.1 MB	74.9 MB	2.1 MB
452	15/f4fcb9	1705435	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22A3)	COMPLETED	0	2024-11-10 13:07:01.231	1.3s	1s	339.1%	7.2 MB	17.1 MB	90.5 MB	2.1 MB
453	59/0fef09	1705655	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22A1)	COMPLETED	0	2024-11-10 13:07:02.494	1.3s	1s	362.5%	7.9 MB	17.1 MB	107.2 MB	2.1 MB
454	54/328c7b	1705904	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22A2)	COMPLETED	0	2024-11-10 13:07:03.820	1.4s	1s	348.6%	114.1 MB	769.1 MB	111.5 MB	2.1 MB
455	d8/afdda7	1706168	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22A6)	COMPLETED	0	2024-11-10 13:07:05.228	1.2s	1s	334.6%	7.9 MB	17.1 MB	90.5 MB	2.1 MB
456	a8/4b9772	1706380	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22A5)	COMPLETED	0	2024-11-10 13:07:06.449	1.3s	1s	347.8%	7.1 MB	17.1 MB	101.1 MB	2.1 MB
457	cd/cf1da4	1706603	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (O22A8)	COMPLETED	0	2024-11-10 13:07:07.733	1.2s	1s	295.8%	8.4 MB	17.1 MB	85.6 MB	2.1 MB
